,molecule_id,mutated_before,well_id,leftUID,rightUID,id0,UID_left_mutation,UID_right_mutation
2129,6,False,0,1221,19542,6316,0,0
2130,6,False,0,1230,19687,6606,0,0
2131,6,False,0,4924,4924,6627,0,0
2132,6,False,0,1246,19940,7112,0,0
2133,6,False,0,4988,19953,7138,0,0
2134,6,False,0,4989,4989,7147,0,0
2135,6,False,0,4991,4991,7163,0,0
2136,6,False,0,2499,19994,7220,0,0
2137,6,False,0,625,625,7263,0,0
2138,6,False,0,1254,20068,7368,0,0
2139,6,False,0,1262,20196,7624,0,0
2140,6,False,0,10099,10099,7629,0,0
2141,6,False,0,10143,10143,7805,0,0
2142,6,False,0,5098,5098,8019,0,0
2143,6,False,0,2549,20395,8022,0,0
2144,6,False,0,5117,5117,8171,0,0
2145,6,False,0,2560,2560,8199,0,0
2146,6,False,0,641,641,8287,0,0
2147,6,False,0,10271,10271,8317,0,0
2148,6,False,0,5144,20577,8386,0,0
2149,6,False,0,2576,20611,8454,0,0
2150,6,False,0,5155,5155,8475,0,0
2151,6,False,0,5160,5160,8515,0,0
2152,6,False,0,161,20664,8560,0,0
2153,6,False,0,2602,2602,8871,0,0
2154,6,False,0,651,651,8927,0,0
2155,6,False,0,5245,20981,9194,0,0
2156,6,False,0,10495,10495,9213,0,0
2157,6,False,0,656,656,9247,0,0
2158,6,False,0,5255,21021,9274,0,0
2159,6,False,0,657,21038,9308,0,0
2160,6,False,0,658,21068,9368,0,0
2161,6,False,0,10579,10579,9549,0,0
2162,6,False,0,10607,10607,9661,0,0
2163,6,False,0,1326,21222,9676,0,0
2164,6,False,0,332,21278,9788,0,0
2165,6,False,0,5331,21325,9882,0,0
2166,6,False,0,667,21359,9950,0,0
2167,6,False,0,10719,10719,10109,0,0
2168,6,False,0,5379,5379,10267,0,0
2169,6,False,0,10837,10837,10581,0,0
2170,6,False,0,682,21838,10908,0,0
2171,6,False,0,2730,2730,10919,0,0
2172,6,False,0,5480,21921,11074,0,0
2173,6,False,0,1370,21924,11080,0,0
2174,6,False,0,5486,21945,11122,0,0
2175,6,False,0,171,171,11135,0,0
2176,6,False,0,1374,21991,11214,0,0
2177,6,False,0,2758,22066,11364,0,0
2178,6,False,0,11034,11034,11369,0,0
2179,6,False,0,5525,5525,11435,0,0
2180,6,False,0,346,22175,11582,0,0
2181,6,False,0,173,22176,11584,0,0
2182,6,False,0,2777,22218,11668,0,0
2183,6,False,0,11114,11114,11689,0,0
2184,6,False,0,5570,5570,11795,0,0
2185,6,False,0,11188,11188,11985,0,0
2186,6,False,0,11189,11189,11989,0,0
2187,6,False,0,1402,22438,12108,0,0
2188,6,False,0,1402,1402,12111,0,0
2189,6,False,0,11258,11258,12265,0,0
2190,6,False,0,1,22528,12288,0,0
2191,6,False,0,1410,22566,12364,0,0
2192,6,False,0,705,22568,12368,0,0
2193,6,False,0,353,22622,12476,0,0
2194,6,False,0,11317,11317,12501,0,0
2195,6,False,0,5678,5678,12659,0,0
2196,6,False,0,5693,5693,12779,0,0
2197,6,False,0,11390,11390,12793,0,0
2198,6,False,0,1424,22790,12812,0,0
2199,6,False,0,5704,5704,12867,0,0
2200,6,False,0,11422,11422,12921,0,0
2201,6,False,0,5711,22845,12922,0,0
2202,6,False,0,714,22856,12944,0,0
2203,6,False,0,357,22878,12988,0,0
2204,6,False,0,717,717,13151,0,0
2205,6,False,0,5770,5770,13395,0,0
2206,6,False,0,5781,5781,13483,0,0
2207,6,False,0,5794,23177,13586,0,0
2208,6,False,0,5816,5816,13763,0,0
2209,6,False,0,1456,1456,13839,0,0
2210,6,False,0,11,23550,14332,0,0
2211,6,False,0,5891,23565,14362,0,0
2212,6,False,0,368,23583,14398,0,0
2213,6,False,0,11802,11802,14441,0,0
2214,6,False,0,1475,23606,14444,0,0
2215,6,False,0,2955,23642,14516,0,0
2216,6,False,0,369,23646,14524,0,0
2217,6,False,0,11832,11832,14561,0,0
2218,6,False,0,92,23672,14576,0,0
2219,6,False,0,2959,2959,14583,0,0
2220,6,False,0,92,23676,14584,0,0
2221,6,False,0,5921,5921,14603,0,0
2222,6,False,0,1481,1481,14639,0,0
2223,6,False,0,5931,23725,14682,0,0
2224,6,False,0,5932,5932,14691,0,0
2225,6,False,0,742,23756,14744,0,0
2226,6,False,0,371,23760,14752,0,0
2227,6,False,0,93,23934,15100,0,0
2228,6,False,0,748,23951,15134,0,0
2229,6,False,0,375,24024,15280,0,0
2230,6,False,0,6018,24073,15378,0,0
2231,6,False,0,12074,12074,15529,0,0
2232,6,False,0,3032,24259,15750,0,0
2233,6,False,0,12148,12148,15825,0,0
2234,6,False,0,12177,12177,15941,0,0
2235,6,False,0,12178,12178,15945,0,0
2236,6,False,0,3064,24514,16260,0,0
2237,6,False,0,6138,24553,16338,0,0
2238,6,False,0,768,24588,16408,0,0
2239,6,False,0,3080,3080,16519,0,0
2240,6,False,0,12354,12354,16649,0,0
2241,6,False,0,1545,24724,16680,0,0
2242,6,False,0,3100,3100,16839,0,0
2243,6,False,0,48,24830,16892,0,0
2244,6,False,0,1555,24884,17000,0,0
2245,6,False,0,3113,3113,17047,0,0
2246,6,False,0,1557,1557,17071,0,0
2247,6,False,0,1565,25047,17326,0,0
2248,6,False,0,12539,12539,17389,0,0
2249,6,False,0,1570,25127,17486,0,0
2250,6,False,0,785,25132,17496,0,0
2251,6,False,0,196,25151,17534,0,0
2252,6,False,0,6320,25281,17794,0,0
2253,6,False,0,12666,12666,17897,0,0
2254,6,False,0,99,25456,18144,0,0
2255,6,False,0,3182,3182,18151,0,0
2256,6,False,0,12784,12784,18369,0,0
2257,6,False,0,12812,12812,18481,0,0
2258,6,False,0,3204,25634,18500,0,0
2259,6,False,0,3210,25683,18598,0,0
2260,6,False,0,6424,6424,18627,0,0
2261,6,False,0,6425,6425,18635,0,0
2262,6,False,0,12892,12892,18801,0,0
2263,6,False,0,12923,12923,18925,0,0
2264,6,False,0,6489,6489,19147,0,0
2265,6,False,0,13009,13009,19269,0,0
2266,6,False,0,13051,13051,19437,0,0
2267,6,False,0,6,26112,19456,0,0
2268,6,False,0,6542,26169,19570,0,0
2269,6,False,0,3272,26178,19588,0,0
2270,6,False,0,818,26188,19608,0,0
2271,6,False,0,13118,13118,19705,0,0
2272,6,False,0,103,26495,20222,0,0
2273,6,False,0,1658,26532,20296,0,0
2274,6,False,0,6642,26569,20370,0,0
2275,6,False,0,1664,26631,20494,0,0
2276,6,False,0,104,26748,20728,0,0
2277,6,False,0,6691,6691,20763,0,0
2278,6,False,0,3361,26891,21014,0,0
2279,6,False,0,6726,6726,21043,0,0
2280,6,False,0,3369,3369,21143,0,0
2281,6,False,0,105,27000,21232,0,0
2282,6,False,0,13513,13513,21285,0,0
2283,6,False,0,13529,13529,21349,0,0
2284,6,False,0,13531,13531,21357,0,0
2285,6,False,0,848,27144,21520,0,0
2286,6,False,0,3396,27170,21572,0,0
2287,6,False,0,6816,6816,21763,0,0
2288,6,False,0,852,27279,21790,0,0
2289,6,False,0,426,27280,21792,0,0
2290,6,False,0,6820,6820,21795,0,0
2291,6,False,0,13670,13670,21913,0,0
2292,6,False,0,13689,13689,21989,0,0
2293,6,False,0,3425,3425,22039,0,0
2294,6,False,0,6868,27473,22178,0,0
2295,6,False,0,429,27480,22192,0,0
2296,6,False,0,3437,27499,22230,0,0
2297,6,False,0,107,27504,22240,0,0
2298,6,False,0,6890,27561,22354,0,0
2299,6,False,0,13802,13802,22441,0,0
2300,6,False,0,216,27708,22648,0,0
2301,6,False,0,3469,3469,22743,0,0
2302,6,False,0,3472,3472,22791,0,0
2303,6,False,0,1736,1736,22799,0,0
2304,6,False,0,869,27820,22872,0,0
2305,6,False,0,6981,27925,23082,0,0
2306,6,False,0,877,877,23391,0,0
2307,6,False,0,1756,28100,23432,0,0
2308,6,False,0,3520,28162,23556,0,0
2309,6,False,0,3522,28178,23588,0,0
2310,6,False,0,7062,7062,23731,0,0
2311,6,False,0,110,28280,23792,0,0
2312,6,False,0,7081,28325,23882,0,0
2313,6,False,0,7089,7089,23947,0,0
2314,6,False,0,3546,28370,23972,0,0
2315,6,False,0,1774,28391,24014,0,0
2316,6,False,0,3549,28395,24022,0,0
2317,6,False,0,14202,14202,24041,0,0
2318,6,False,0,7105,28421,24074,0,0
2319,6,False,0,14243,14243,24205,0,0
2320,6,False,0,3561,28490,24212,0,0
2321,6,False,0,14248,14248,24225,0,0
2322,6,False,0,3563,3563,24247,0,0
2323,6,False,0,14262,14262,24281,0,0
2324,6,False,0,3567,28539,24310,0,0
2325,6,False,0,14281,14281,24357,0,0
2326,6,False,0,3572,28579,24390,0,0
2327,6,False,0,14307,14307,24461,0,0
2328,6,False,0,7162,7162,24531,0,0
2329,6,False,0,7182,28729,24690,0,0
2330,6,False,0,7194,7194,24787,0,0
2331,6,False,0,14488,14488,25185,0,0
2332,6,False,0,3624,28995,25222,0,0
2333,6,False,0,113,29054,25340,0,0
2334,6,False,0,7275,7275,25435,0,0
2335,6,False,0,909,29103,25438,0,0
2336,6,False,0,1821,29140,25512,0,0
2337,6,False,0,7302,29209,25650,0,0
2338,6,False,0,7303,29213,25658,0,0
2339,6,False,0,57,29312,25856,0,0
2340,6,False,0,7331,7331,25883,0,0
2341,6,False,0,3671,29371,25974,0,0
2342,6,False,0,459,29400,26032,0,0
2343,6,False,0,460,460,26175,0,0
2344,6,False,0,14736,14736,26177,0,0
2345,6,False,0,1846,1846,26319,0,0
2346,6,False,0,14773,14773,26325,0,0
2347,6,False,0,7407,7407,26491,0,0
2348,6,False,0,14820,14820,26513,0,0
2349,6,False,0,464,29727,26686,0,0
2350,6,False,0,14948,14948,27025,0,0
2351,6,False,0,14999,14999,27229,0,0
2352,6,False,0,3760,30083,27398,0,0
2353,6,False,0,7530,7530,27475,0,0
2354,6,False,0,235,30142,27516,0,0
2355,6,False,0,3768,3768,27527,0,0
2356,6,False,0,942,30158,27548,0,0
2357,6,False,0,471,30172,27576,0,0
2358,6,False,0,29,30176,27584,0,0
2359,6,False,0,15133,15133,27765,0,0
2360,6,False,0,7567,30269,27770,0,0
2361,6,False,0,15172,15172,27921,0,0
2362,6,False,0,948,948,27935,0,0
2363,6,False,0,7595,7595,27995,0,0
2364,6,False,0,3800,30402,28036,0,0
2365,6,False,0,238,30496,28224,0,0
2366,6,False,0,15280,15280,28353,0,0
2367,6,False,0,15335,15335,28573,0,0
2368,6,False,0,3834,30675,28582,0,0
2369,6,False,0,1918,30692,28616,0,0
2370,6,False,0,1920,30726,28684,0,0
2371,6,False,0,15384,15384,28769,0,0
2372,6,False,0,7694,30777,28786,0,0
2373,6,False,0,15432,15432,28961,0,0
2374,6,False,0,7729,7729,29067,0,0
2375,6,False,0,1932,30919,29070,0,0
2376,6,False,0,968,30988,29208,0,0
2377,6,False,0,15504,15504,29249,0,0
2378,6,False,0,3881,3881,29335,0,0
2379,6,False,0,15530,15530,29353,0,0
2380,6,False,0,121,31100,29432,0,0
2381,6,False,0,3889,3889,29463,0,0
2382,6,False,0,7814,7814,29747,0,0
2383,6,False,0,15678,15678,29945,0,0
2384,6,False,0,15701,15701,30037,0,0
2385,6,False,0,1966,1966,30159,0,0
2386,6,False,0,15789,15789,30389,0,0
2387,6,False,0,7914,7914,30547,0,0
2388,6,False,0,7924,31697,30626,0,0
2389,6,False,0,3963,3963,30647,0,0
2390,6,False,0,15868,15868,30705,0,0
2391,6,False,0,15872,15872,30721,0,0
2392,6,False,0,496,31774,30780,0,0
2393,6,False,0,15908,15908,30865,0,0
2394,6,False,0,1992,1992,30991,0,0
2395,6,False,0,7988,31953,31138,0,0
2396,6,False,0,499,31964,31160,0,0
2397,6,False,0,499,31967,31166,0,0
2398,6,False,0,8010,32041,31314,0,0
2399,6,False,0,16023,16023,31325,0,0
2400,6,False,0,4023,32186,31604,0,0
2401,6,False,0,1008,1008,31775,0,0
2402,6,False,0,8068,32273,31778,0,0
2403,6,False,0,507,32479,32190,0,0
2404,6,False,0,1015,32492,32216,0,0
2405,6,False,0,16254,16254,32249,0,0
2406,6,False,0,8133,8133,32299,0,0
2407,6,False,0,4070,4070,32359,0,0
2408,6,False,0,254,32568,32368,0,0
2409,6,False,0,509,32592,32416,0,0
2410,6,False,0,16325,16325,32533,0,0
2411,6,False,0,1021,32684,32600,0,0
2412,6,False,0,1021,32686,32604,0,0
2413,6,False,0,255,32702,32636,0,0
2414,6,False,0,4088,4088,32647,0,0
2415,7,False,0,8201,8201,37,0,0
2416,7,False,0,1026,16422,76,0,0
2417,7,False,0,2062,16499,230,0,0
2418,7,False,0,259,259,447,0,0
2419,7,False,0,8374,8374,729,0,0
2420,7,False,0,525,16814,860,0,0
2421,7,False,0,526,16844,920,0,0
2422,7,False,0,1053,16852,936,0,0
2423,7,False,0,1054,16868,968,0,0
2424,7,False,0,2120,16963,1158,0,0
2425,7,False,0,530,16972,1176,0,0
2426,7,False,0,4245,16981,1194,0,0
2427,7,False,0,8491,8491,1197,0,0
2428,7,False,0,1066,17063,1358,0,0
2429,7,False,0,2136,17090,1412,0,0
2430,7,False,0,4284,17137,1506,0,0
2431,7,False,0,8585,8585,1573,0,0
2432,7,False,0,134,17200,1632,0,0
2433,7,False,0,540,17292,1816,0,0
2434,7,False,0,8660,8660,1873,0,0
2435,7,False,0,8673,8673,1925,0,0
2436,7,False,0,1085,17367,1966,0,0
2437,7,False,0,8693,8693,2005,0,0
2438,7,False,0,1097,1097,2351,0,0
2439,7,False,0,4391,4391,2363,0,0
2440,7,False,0,1099,1099,2415,0,0
2441,7,False,0,8826,8826,2537,0,0
2442,7,False,0,4424,17697,2626,0,0
2443,7,False,0,553,17711,2654,0,0
2444,7,False,0,554,554,2719,0,0
2445,7,False,0,1109,1109,2735,0,0
2446,7,False,0,2236,17890,3012,0,0
2447,7,False,0,4481,17925,3082,0,0
2448,7,False,0,140,17976,3184,0,0
2449,7,False,0,281,18012,3256,0,0
2450,7,False,0,281,281,3263,0,0
2451,7,False,0,4506,4506,3283,0,0
2452,7,False,0,1132,18118,3468,0,0
2453,7,False,0,9090,9090,3593,0,0
2454,7,False,0,2283,18267,3766,0,0
2455,7,False,0,2296,2296,3975,0,0
2456,7,False,0,9190,9190,3993,0,0
2457,7,False,0,4601,4601,4043,0,0
2458,7,False,0,9234,9234,4169,0,0
2459,7,False,0,577,18478,4188,0,0
2460,7,False,0,9283,9283,4365,0,0
2461,7,False,0,9290,9290,4393,0,0
2462,7,False,0,145,18592,4416,0,0
2463,7,False,0,4673,18693,4618,0,0
2464,7,False,0,146,18720,4672,0,0
2465,7,False,0,586,18760,4752,0,0
2466,7,False,0,2348,18787,4806,0,0
2467,7,False,0,2365,2365,5079,0,0
2468,7,False,0,1184,1184,5135,0,0
2469,7,False,0,9548,9548,5425,0,0
2470,7,False,0,298,19100,5432,0,0
2471,7,False,0,4779,19117,5466,0,0
2472,7,False,0,9584,9584,5569,0,0
2473,7,False,0,2406,19250,5732,0,0
2474,7,False,0,9629,9629,5749,0,0
2475,7,False,0,9662,9662,5881,0,0
2476,7,False,0,1211,19380,5992,0,0
2477,7,False,0,1218,19494,6220,0,0
2478,7,False,0,4881,4881,6283,0,0
2479,7,False,0,1221,19542,6316,0,0
2480,7,False,0,1230,19687,6606,0,0
2481,7,False,0,4924,4924,6627,0,0
2482,7,False,0,1246,19940,7112,0,0
2483,7,False,0,4988,19953,7138,0,0
2484,7,False,0,4989,4989,7147,0,0
2485,7,False,0,4991,4991,7163,0,0
2486,7,False,0,2499,19994,7220,0,0
2487,7,False,0,625,625,7263,0,0
2488,7,False,0,1254,20068,7368,0,0
2489,7,False,0,1262,20196,7624,0,0
2490,7,False,0,10099,10099,7629,0,0
2491,7,False,0,10143,10143,7805,0,0
2492,7,False,0,5098,5098,8019,0,0
2493,7,False,0,2549,20395,8022,0,0
2494,7,False,0,5117,5117,8171,0,0
2495,7,False,0,2560,2560,8199,0,0
2496,7,False,0,641,641,8287,0,0
2497,7,False,0,10271,10271,8317,0,0
2498,7,False,0,5144,20577,8386,0,0
2499,7,False,0,5160,5160,8515,0,0
2500,7,False,0,161,20664,8560,0,0
2501,7,False,0,2602,2602,8871,0,0
2502,7,False,0,651,651,8927,0,0
2503,7,False,0,5245,20981,9194,0,0
2504,7,False,0,10495,10495,9213,0,0
2505,7,False,0,656,656,9247,0,0
2506,7,False,0,5255,21021,9274,0,0
2507,7,False,0,657,21038,9308,0,0
2508,7,False,0,658,21068,9368,0,0
2509,7,False,0,10579,10579,9549,0,0
2510,7,False,0,10607,10607,9661,0,0
2511,7,False,0,1326,21222,9676,0,0
2512,7,False,0,332,21278,9788,0,0
2513,7,False,0,667,21359,9950,0,0
2514,7,False,0,10719,10719,10109,0,0
2515,7,False,0,5379,5379,10267,0,0
2516,7,False,0,682,21838,10908,0,0
2517,7,False,0,2730,2730,10919,0,0
2518,7,False,0,5480,21921,11074,0,0
2519,7,False,0,1370,21924,11080,0,0
2520,7,False,0,5486,21945,11122,0,0
2521,7,False,0,171,171,11135,0,0
2522,7,False,0,1374,21991,11214,0,0
2523,7,False,0,2758,22066,11364,0,0
2524,7,False,0,11034,11034,11369,0,0
2525,7,False,0,5525,5525,11435,0,0
2526,7,False,0,346,22175,11582,0,0
2527,7,False,0,173,22176,11584,0,0
2528,7,False,0,2777,22218,11668,0,0
2529,7,False,0,11114,11114,11689,0,0
2530,7,False,0,5570,5570,11795,0,0
2531,7,False,0,11188,11188,11985,0,0
2532,7,False,0,11189,11189,11989,0,0
2533,7,False,0,1402,22438,12108,0,0
2534,7,False,0,1402,1402,12111,0,0
2535,7,False,0,11258,11258,12265,0,0
2536,7,False,0,1,22528,12288,0,0
2537,7,False,0,1410,22566,12364,0,0
2538,7,False,0,705,22568,12368,0,0
2539,7,False,0,11317,11317,12501,0,0
2540,7,False,0,5678,5678,12659,0,0
2541,7,False,0,5693,5693,12779,0,0
2542,7,False,0,11390,11390,12793,0,0
2543,7,False,0,1424,22790,12812,0,0
2544,7,False,0,5704,5704,12867,0,0
2545,7,False,0,11422,11422,12921,0,0
2546,7,False,0,5711,22845,12922,0,0
2547,7,False,0,714,22856,12944,0,0
2548,7,False,0,357,22878,12988,0,0
2549,7,False,0,717,717,13151,0,0
2550,7,False,0,5770,5770,13395,0,0
2551,7,False,0,5781,5781,13483,0,0
2552,7,False,0,5794,23177,13586,0,0
2553,7,False,0,5816,5816,13763,0,0
2554,7,False,0,1456,1456,13839,0,0
2555,7,False,0,11,23550,14332,0,0
2556,7,False,0,5891,23565,14362,0,0
2557,7,False,0,368,23583,14398,0,0
2558,7,False,0,11802,11802,14441,0,0
2559,7,False,0,1475,23606,14444,0,0
2560,7,False,0,2955,23642,14516,0,0
2561,7,False,0,369,23646,14524,0,0
2562,7,False,0,11832,11832,14561,0,0
2563,7,False,0,92,23672,14576,0,0
2564,7,False,0,2959,2959,14583,0,0
2565,7,False,0,92,23676,14584,0,0
2566,7,False,0,5921,5921,14603,0,0
2567,7,False,0,1481,1481,14639,0,0
2568,7,False,0,5931,23725,14682,0,0
2569,7,False,0,5932,5932,14691,0,0
2570,7,False,0,742,23756,14744,0,0
2571,7,False,0,371,23760,14752,0,0
2572,7,False,0,93,23934,15100,0,0
2573,7,False,0,748,23951,15134,0,0
2574,7,False,0,375,24024,15280,0,0
2575,7,False,0,6018,24073,15378,0,0
2576,7,False,0,12074,12074,15529,0,0
2577,7,False,0,3032,24259,15750,0,0
2578,7,False,0,12148,12148,15825,0,0
2579,7,False,0,12177,12177,15941,0,0
2580,7,False,0,12178,12178,15945,0,0
2581,7,False,0,3064,24514,16260,0,0
2582,7,False,0,6138,24553,16338,0,0
2583,7,False,0,768,24588,16408,0,0
2584,7,False,0,3080,3080,16519,0,0
2585,7,False,0,12354,12354,16649,0,0
2586,7,False,0,1545,24724,16680,0,0
2587,7,False,0,3100,3100,16839,0,0
2588,7,False,0,48,24830,16892,0,0
2589,7,False,0,1555,24884,17000,0,0
2590,7,False,0,3113,3113,17047,0,0
2591,7,False,0,1557,1557,17071,0,0
2592,7,False,0,1565,25047,17326,0,0
2593,7,False,0,12539,12539,17389,0,0
2594,7,False,0,1570,25127,17486,0,0
2595,7,False,0,785,25132,17496,0,0
2596,7,False,0,196,25151,17534,0,0
2597,7,False,0,12666,12666,17897,0,0
2598,7,False,0,99,25456,18144,0,0
2599,7,False,0,3182,3182,18151,0,0
2600,7,False,0,12812,12812,18481,0,0
2601,7,False,0,3204,25634,18500,0,0
2602,7,False,0,3210,25683,18598,0,0
2603,7,False,0,6424,6424,18627,0,0
2604,7,False,0,6425,6425,18635,0,0
2605,7,False,0,12892,12892,18801,0,0
2606,7,False,0,12923,12923,18925,0,0
2607,7,False,0,6489,6489,19147,0,0
2608,7,False,0,13009,13009,19269,0,0
2609,7,False,0,13051,13051,19437,0,0
2610,7,False,0,6,26112,19456,0,0
2611,7,False,0,6542,26169,19570,0,0
2612,7,False,0,3272,26178,19588,0,0
2613,7,False,0,818,26188,19608,0,0
2614,7,False,0,13118,13118,19705,0,0
2615,7,False,0,103,26495,20222,0,0
2616,7,False,0,1658,26532,20296,0,0
2617,7,False,0,6642,26569,20370,0,0
2618,7,False,0,1664,26631,20494,0,0
2619,7,False,0,104,26748,20728,0,0
2620,7,False,0,6691,6691,20763,0,0
2621,7,False,0,3361,26891,21014,0,0
2622,7,False,0,6726,6726,21043,0,0
2623,7,False,0,3369,3369,21143,0,0
2624,7,False,0,105,27000,21232,0,0
2625,7,False,0,13513,13513,21285,0,0
2626,7,False,0,13529,13529,21349,0,0
2627,7,False,0,13531,13531,21357,0,0
2628,7,False,0,848,27144,21520,0,0
2629,7,False,0,3396,27170,21572,0,0
2630,7,False,0,6816,6816,21763,0,0
2631,7,False,0,852,27279,21790,0,0
2632,7,False,0,426,27280,21792,0,0
2633,7,False,0,6820,6820,21795,0,0
2634,7,False,0,13670,13670,21913,0,0
2635,7,False,0,13689,13689,21989,0,0
2636,7,False,0,3425,3425,22039,0,0
2637,7,False,0,6868,27473,22178,0,0
2638,7,False,0,429,27480,22192,0,0
2639,7,False,0,3437,27499,22230,0,0
2640,7,False,0,107,27504,22240,0,0
2641,7,False,0,6890,27561,22354,0,0
2642,7,False,0,13802,13802,22441,0,0
2643,7,False,0,3469,3469,22743,0,0
2644,7,False,0,3472,3472,22791,0,0
2645,7,False,0,1736,1736,22799,0,0
2646,7,False,0,869,27820,22872,0,0
2647,7,False,0,877,877,23391,0,0
2648,7,False,0,1756,28100,23432,0,0
2649,7,False,0,3520,28162,23556,0,0
2650,7,False,0,3522,28178,23588,0,0
2651,7,False,0,7062,7062,23731,0,0
2652,7,False,0,110,28280,23792,0,0
2653,7,False,0,7081,28325,23882,0,0
2654,7,False,0,7089,7089,23947,0,0
2655,7,False,0,3546,28370,23972,0,0
2656,7,False,0,1774,28391,24014,0,0
2657,7,False,0,3549,28395,24022,0,0
2658,7,False,0,14202,14202,24041,0,0
2659,7,False,0,7105,28421,24074,0,0
2660,7,False,0,14243,14243,24205,0,0
2661,7,False,0,3561,28490,24212,0,0
2662,7,False,0,14248,14248,24225,0,0
2663,7,False,0,3563,3563,24247,0,0
2664,7,False,0,3567,28539,24310,0,0
2665,7,False,0,14281,14281,24357,0,0
2666,7,False,0,3572,28579,24390,0,0
2667,7,False,0,14307,14307,24461,0,0
2668,7,False,0,7162,7162,24531,0,0
2669,7,False,0,7194,7194,24787,0,0
2670,7,False,0,14488,14488,25185,0,0
2671,7,False,0,3624,28995,25222,0,0
2672,7,False,0,113,29054,25340,0,0
2673,7,False,0,7275,7275,25435,0,0
2674,7,False,0,1821,29140,25512,0,0
2675,7,False,0,7302,29209,25650,0,0
2676,7,False,0,7303,29213,25658,0,0
2677,7,False,0,7331,7331,25883,0,0
2678,7,False,0,3671,29371,25974,0,0
2679,7,False,0,459,29400,26032,0,0
2680,7,False,0,460,460,26175,0,0
2681,7,False,0,14736,14736,26177,0,0
2682,7,False,0,14773,14773,26325,0,0
2683,7,False,0,7407,7407,26491,0,0
2684,7,False,0,14820,14820,26513,0,0
2685,7,False,0,464,29727,26686,0,0
2686,7,False,0,14948,14948,27025,0,0
2687,7,False,0,14999,14999,27229,0,0
2688,7,False,0,3760,30083,27398,0,0
2689,7,False,0,7530,7530,27475,0,0
2690,7,False,0,3768,3768,27527,0,0
2691,7,False,0,942,30158,27548,0,0
2692,7,False,0,471,30172,27576,0,0
2693,7,False,0,29,30176,27584,0,0
2694,7,False,0,15133,15133,27765,0,0
2695,7,False,0,7567,30269,27770,0,0
2696,7,False,0,15172,15172,27921,0,0
2697,7,False,0,948,948,27935,0,0
2698,7,False,0,7595,7595,27995,0,0
2699,7,False,0,3800,30402,28036,0,0
2700,7,False,0,238,30496,28224,0,0
2701,7,False,0,15280,15280,28353,0,0
2702,7,False,0,15335,15335,28573,0,0
2703,7,False,0,3834,30675,28582,0,0
2704,7,False,0,1918,30692,28616,0,0
2705,7,False,0,1920,30726,28684,0,0
2706,7,False,0,7694,30777,28786,0,0
2707,7,False,0,15432,15432,28961,0,0
2708,7,False,0,7729,7729,29067,0,0
2709,7,False,0,1932,30919,29070,0,0
2710,7,False,0,968,30988,29208,0,0
2711,7,False,0,15504,15504,29249,0,0
2712,7,False,0,3881,3881,29335,0,0
2713,7,False,0,15530,15530,29353,0,0
2714,7,False,0,121,31100,29432,0,0
2715,7,False,0,3889,3889,29463,0,0
2716,7,False,0,7814,7814,29747,0,0
2717,7,False,0,15701,15701,30037,0,0
2718,7,False,0,1966,1966,30159,0,0
2719,7,False,0,15789,15789,30389,0,0
2720,7,False,0,7914,7914,30547,0,0
2721,7,False,0,7924,31697,30626,0,0
2722,7,False,0,3963,3963,30647,0,0
2723,7,False,0,15868,15868,30705,0,0
2724,7,False,0,15872,15872,30721,0,0
2725,7,False,0,496,31774,30780,0,0
2726,7,False,0,15908,15908,30865,0,0
2727,7,False,0,1992,1992,30991,0,0
2728,7,False,0,7988,31953,31138,0,0
2729,7,False,0,499,31964,31160,0,0
2730,7,False,0,499,31967,31166,0,0
2731,7,False,0,8010,32041,31314,0,0
2732,7,False,0,16023,16023,31325,0,0
2733,7,False,0,4023,32186,31604,0,0
2734,7,False,0,1008,1008,31775,0,0
2735,7,False,0,8068,32273,31778,0,0
2736,7,False,0,507,32479,32190,0,0
2737,7,False,0,1015,32492,32216,0,0
2738,7,False,0,16254,16254,32249,0,0
2739,7,False,0,8133,8133,32299,0,0
2740,7,False,0,4070,4070,32359,0,0
2741,7,False,0,509,32592,32416,0,0
2742,7,False,0,16325,16325,32533,0,0
2743,7,False,0,1021,32684,32600,0,0
2744,7,False,0,255,32702,32636,0,0
2745,7,False,0,4088,4088,32647,0,0
2746,8,False,0,8201,8201,37,0,0
2747,8,False,0,1026,16422,76,0,0
2748,8,False,0,2062,16499,230,0,0
2749,8,False,0,259,259,447,0,0
2750,8,False,0,8374,8374,729,0,0
2751,8,False,0,525,16814,860,0,0
2752,8,False,0,526,16844,920,0,0
2753,8,False,0,1053,16852,936,0,0
2754,8,False,0,1054,16868,968,0,0
2755,8,False,0,2120,16963,1158,0,0
2756,8,False,0,530,16972,1176,0,0
2757,8,False,0,4245,16981,1194,0,0
2758,8,False,0,8491,8491,1197,0,0
2759,8,False,0,1066,17063,1358,0,0
2760,8,False,0,2136,17090,1412,0,0
2761,8,False,0,4284,17137,1506,0,0
2762,8,False,0,8585,8585,1573,0,0
2763,8,False,0,134,17200,1632,0,0
2764,8,False,0,540,17292,1816,0,0
2765,8,False,0,8660,8660,1873,0,0
2766,8,False,0,8673,8673,1925,0,0
2767,8,False,0,1085,17367,1966,0,0
2768,8,False,0,8693,8693,2005,0,0
2769,8,False,0,1097,1097,2351,0,0
2770,8,False,0,4391,4391,2363,0,0
2771,8,False,0,1099,1099,2415,0,0
