,molecule_id,mutated_before,well_id,leftUID,rightUID,id0,UID_left_mutation,UID_right_mutation,leftWBC,rightWBC,id1,left_side,WBC_left_mutation,WBC_right_mutation
302,0,False,0,2283,18267,3766,0,0,1,1,104090,1,0,0
303,0,False,0,2283,18267,3766,0,0,1,1,190150,0,0,0
304,0,False,0,2283,18267,3766,0,0,1,1,192825,0,0,0
305,0,False,0,2283,18267,3766,0,0,1,1,224401,0,0,0
306,0,False,0,2296,2296,3975,0,0,1,1,103946,1,0,0
307,0,False,0,2296,2296,3975,0,0,1,1,104090,1,0,0
308,0,False,0,2296,2296,3975,0,0,1,1,116299,1,0,0
309,0,False,0,2296,2296,3975,0,0,1,1,190150,0,0,0
310,0,False,0,2296,2296,3975,0,0,1,1,192825,0,0,0
311,0,False,0,9190,9190,3993,0,0,1,1,38038,1,0,0
312,0,False,0,9190,9190,3993,0,0,1,1,56847,1,0,0
313,0,False,0,9190,9190,3993,0,0,1,1,78104,1,0,0
314,0,False,0,9190,9190,3993,0,0,1,1,103946,1,0,0
315,0,False,0,9190,9190,3993,0,0,1,1,116299,1,0,0
316,0,False,0,9190,9190,3993,0,0,1,1,190150,0,0,0
317,0,False,0,9190,9190,3993,0,0,1,1,190481,0,0,0
318,0,False,0,9190,9190,3993,0,0,1,1,246203,0,0,0
319,0,False,0,4601,4601,4043,0,0,1,1,1396,1,0,0
320,0,False,0,4601,4601,4043,0,0,1,1,38038,1,0,0
321,0,False,0,4601,4601,4043,0,0,1,1,48845,1,0,0
322,0,False,0,4601,4601,4043,0,0,1,1,51329,1,0,0
323,0,False,0,4601,4601,4043,0,0,1,1,56847,1,0,0
324,0,False,0,4601,4601,4043,0,0,1,1,78104,1,0,0
325,0,False,0,4601,4601,4043,0,0,1,1,98102,1,0,0
326,0,False,0,4601,4601,4043,0,0,1,1,103946,1,0,0
327,0,False,0,4601,4601,4043,0,0,1,1,146774,0,0,0
328,0,False,0,4601,4601,4043,0,0,1,1,169218,0,0,0
329,0,False,0,4601,4601,4043,0,0,1,1,190481,0,0,0
330,0,False,0,4601,4601,4043,0,0,1,1,246203,0,0,0
331,0,False,0,9234,9234,4169,0,0,1,1,1396,1,0,0
332,0,False,0,9234,9234,4169,0,0,1,1,29790,1,0,0
333,0,False,0,9234,9234,4169,0,0,1,1,38038,1,0,0
334,0,False,0,9234,9234,4169,0,0,1,1,48845,1,0,0
335,0,False,0,9234,9234,4169,0,0,1,1,51329,1,0,0
336,0,False,0,9234,9234,4169,0,0,1,1,56847,1,0,0
337,0,False,0,9234,9234,4169,0,0,1,1,78104,1,0,0
338,0,False,0,9234,9234,4169,0,0,1,1,98102,1,0,0
339,0,False,0,9234,9234,4169,0,0,1,1,146774,0,0,0
340,0,False,0,9234,9234,4169,0,0,1,1,149643,0,0,0
341,0,False,0,9234,9234,4169,0,0,1,1,169218,0,0,0
342,0,False,0,9234,9234,4169,0,0,1,1,246203,0,0,0
343,0,False,0,9234,9234,4169,0,0,1,1,254248,0,0,0
344,0,False,0,577,18478,4188,0,0,1,1,1396,1,0,0
345,0,False,0,577,18478,4188,0,0,1,1,38038,1,0,0
346,0,False,0,577,18478,4188,0,0,1,1,51329,1,0,0
347,0,False,0,577,18478,4188,0,0,1,1,56847,1,0,0
348,0,False,0,577,18478,4188,0,0,1,1,98102,1,0,0
349,0,False,0,577,18478,4188,0,0,1,1,169218,0,0,0
350,0,False,0,9283,9283,4365,0,0,1,1,1396,1,0,0
351,0,False,0,9283,9283,4365,0,0,1,1,29790,1,0,0
352,0,False,0,9283,9283,4365,0,0,1,1,48845,1,0,0
353,0,False,0,9283,9283,4365,0,0,1,1,51329,1,0,0
354,0,False,0,9283,9283,4365,0,0,1,1,80631,1,0,0
355,0,False,0,9283,9283,4365,0,0,1,1,98102,1,0,0
356,0,False,0,9283,9283,4365,0,0,1,1,146774,0,0,0
357,0,False,0,9283,9283,4365,0,0,1,1,149643,0,0,0
358,0,False,0,9283,9283,4365,0,0,1,1,169218,0,0,0
359,0,False,0,9283,9283,4365,0,0,1,1,238723,0,0,0
360,0,False,0,9283,9283,4365,0,0,1,1,254248,0,0,0
361,0,False,0,9290,9290,4393,0,0,1,1,1396,1,0,0
362,0,False,0,9290,9290,4393,0,0,1,1,29790,1,0,0
363,0,False,0,9290,9290,4393,0,0,1,1,48845,1,0,0
364,0,False,0,9290,9290,4393,0,0,1,1,80631,1,0,0
365,0,False,0,9290,9290,4393,0,0,1,1,98102,1,0,0
366,0,False,0,9290,9290,4393,0,0,1,1,130909,1,0,0
367,0,False,0,9290,9290,4393,0,0,1,1,146774,0,0,0
368,0,False,0,9290,9290,4393,0,0,1,1,149643,0,0,0
369,0,False,0,9290,9290,4393,0,0,1,1,228730,0,0,0
370,0,False,0,9290,9290,4393,0,0,1,1,238723,0,0,0
371,0,False,0,9290,9290,4393,0,0,1,1,254248,0,0,0
372,0,False,0,145,18592,4416,0,0,1,1,29790,1,0,0
373,0,False,0,145,18592,4416,0,0,1,1,48845,1,0,0
374,0,False,0,145,18592,4416,0,0,1,1,80631,1,0,0
375,0,False,0,145,18592,4416,0,0,1,1,146774,0,0,0
376,0,False,0,145,18592,4416,0,0,1,1,149643,0,0,0
377,0,False,0,145,18592,4416,0,0,1,1,238723,0,0,0
378,0,False,0,145,18592,4416,0,0,1,1,254248,0,0,0
379,0,False,0,4673,18693,4618,0,0,1,1,4649,1,0,0
380,0,False,0,4673,18693,4618,0,0,1,1,14937,1,0,0
381,0,False,0,4673,18693,4618,0,0,1,1,29790,1,0,0
382,0,False,0,4673,18693,4618,0,0,1,1,80631,1,0,0
383,0,False,0,4673,18693,4618,0,0,1,1,130909,1,0,0
384,0,False,0,4673,18693,4618,0,0,1,1,149643,0,0,0
385,0,False,0,4673,18693,4618,0,0,1,1,216969,0,0,0
386,0,False,0,4673,18693,4618,0,0,1,1,228730,0,0,0
387,0,False,0,4673,18693,4618,0,0,1,1,238723,0,0,0
388,0,False,0,4673,18693,4618,0,0,1,1,254248,0,0,0
389,0,False,0,146,18720,4672,0,0,1,1,14937,1,0,0
390,0,False,0,146,18720,4672,0,0,1,1,80631,1,0,0
391,0,False,0,146,18720,4672,0,0,1,1,130909,1,0,0
392,0,False,0,146,18720,4672,0,0,1,1,216969,0,0,0
393,0,False,0,146,18720,4672,0,0,1,1,228730,0,0,0
394,0,False,0,146,18720,4672,0,0,1,1,238723,0,0,0
395,0,False,0,146,18720,4672,0,0,1,1,254248,0,0,0
396,0,False,0,586,18760,4752,0,0,1,1,4649,1,0,0
397,0,False,0,586,18760,4752,0,0,1,1,14937,1,0,0
398,0,False,0,586,18760,4752,0,0,1,1,37659,1,0,0
399,0,False,0,586,18760,4752,0,0,1,1,66405,1,0,0
400,0,False,0,586,18760,4752,0,0,1,1,130909,1,0,0
401,0,False,0,586,18760,4752,0,0,1,1,216969,0,0,0
402,0,False,0,586,18760,4752,0,0,1,1,228730,0,0,0
403,0,False,0,586,18760,4752,0,0,1,1,238723,0,0,0
404,0,False,0,2348,18787,4806,0,0,1,1,4649,1,0,0
405,0,False,0,2348,18787,4806,0,0,1,1,14937,1,0,0
406,0,False,0,2348,18787,4806,0,0,1,1,37659,1,0,0
