well_id,molecule_id,UID,mean,len
0,2,6047,0.0,8
0,2,6131,0.0,6
0,2,6170,0.0,18
0,2,6206,0.0,12
0,2,6215,0.0,18
0,2,6272,0.0,2
0,2,6285,0.0,10
0,2,6300,0.0,16
0,2,6355,0.0,14
0,2,6375,0.0,14
0,2,6452,0.0,14
0,2,6490,0.0,24
0,2,6500,0.0,24
0,2,6593,0.0,14
0,2,6668,0.0,6
0,2,6792,0.0,16
0,2,6820,0.0,10
0,2,6829,0.0,8
0,2,6854,0.0,6
0,2,6857,0.0,14
0,2,6876,0.0,16
0,2,6913,0.0,18
0,2,6925,0.0,16
0,2,6967,0.0,16
0,2,7059,0.0,14
0,2,7070,0.0,14
0,2,7073,0.0,8
0,2,7114,0.0,4
0,2,7147,0.0,8
0,2,7274,0.0,22
0,2,7283,0.0,20
0,2,7319,0.0,10
0,2,7374,0.0,10
0,2,7455,0.0,8
0,2,7468,0.0,16
0,2,7484,0.0,6
0,2,7506,0.0,8
0,2,7523,0.0,10
0,2,7592,0.0,18
0,2,7668,0.0,6
0,2,7773,0.0,10
0,2,7889,0.0,8
0,2,7975,0.0,16
0,2,8012,0.0,16
0,2,8099,0.0,18
0,2,8162,0.0,10
0,2,8186,0.0,10
0,2,8669,0.0,16
0,2,8757,0.0,14
0,2,8909,0.0,12
0,2,8959,0.0,18
0,2,9009,0.0,8
0,2,9042,0.0,18
0,2,9113,0.0,16
0,2,9185,0.0,12
0,2,9248,0.0,28
0,2,9299,0.0,18
0,2,9406,0.0,10
0,2,9607,0.0,20
0,2,9699,0.0,12
0,2,9873,0.0,26
0,2,9990,0.0,22
0,2,10052,0.0,22
0,2,10156,0.0,10
0,2,10231,0.0,14
0,2,10267,0.0,10
0,2,10477,0.0,16
0,2,10492,0.0,22
0,2,10577,0.0,16
0,2,10603,0.0,8
0,2,10639,0.0,16
0,2,10703,0.0,18
0,2,10752,0.0,26
0,2,10765,0.0,12
0,2,10819,0.0,22
0,2,10888,0.0,18
0,2,10964,0.0,20
0,2,10996,0.0,16
0,2,11137,0.0,16
0,2,11205,0.0,8
0,2,11272,0.0,8
0,2,11273,0.0,18
0,2,11340,0.0,18
0,2,11494,0.0,8
0,2,11504,0.0,10
0,2,11565,0.0,16
0,2,11709,0.0,18
0,2,11722,0.0,20
0,2,11952,0.0,20
0,2,11961,0.0,14
0,2,11962,0.0,30
0,2,11981,0.0,16
0,2,12272,0.0,2
0,2,12311,0.0,26
0,2,12372,0.0,16
0,2,12566,0.0,18
0,2,12584,0.0,28
0,2,12620,0.0,22
0,2,12684,0.0,8
0,2,12697,0.0,14
0,2,13082,0.0,18
0,2,13228,0.0,8
0,2,13233,0.0,2
0,2,13307,0.0,34
0,2,13326,0.0,12
0,2,13575,0.0,20
0,2,13627,0.0,18
0,2,13649,0.0,22
0,2,13704,0.0,14
0,2,13706,0.0,28
0,2,13868,0.0,26
0,2,13905,0.0,22
0,2,14233,0.0,14
0,2,14372,0.0,24
0,2,14501,0.0,6
0,2,14572,0.0,16
0,2,14575,0.0,18
0,2,14590,0.0,14
0,2,14659,0.0,24
0,2,14668,0.0,6
0,2,14732,0.0,8
0,2,14764,0.0,14
0,2,14790,0.0,14
0,2,14825,0.0,10
0,2,14932,0.0,12
0,2,14961,0.0,20
0,2,15176,0.0,18
0,2,15537,0.0,14
0,2,15619,0.0,8
0,2,15873,0.0,12
0,2,15880,0.0,16
0,2,15918,0.0,14
0,2,15926,0.0,14
0,2,15976,0.0,22
0,2,15997,0.0,12
0,2,16003,0.0,20
0,2,16120,0.0,10
0,2,16139,0.0,14
0,2,16210,0.0,24
0,2,16229,0.0,18
0,2,16358,0.0,24
0,2,16390,0.0,4
0,2,16469,0.0,6
0,2,16470,0.0,4
0,2,16517,0.0,4
0,2,16667,0.0,12
0,2,16754,0.0,14
0,2,17062,0.0,18
0,2,17104,0.0,10
0,2,17300,0.0,8
0,2,17390,0.0,8
0,2,17745,0.0,2
0,2,17836,0.0,8
0,2,17938,0.0,6
0,2,18002,0.0,4
0,2,18042,0.0,4
0,2,18076,0.0,12
0,2,18315,0.0,2
0,2,18368,0.0,2
0,2,18420,0.0,12
0,2,18550,0.0,8
0,2,18559,0.0,8
0,2,18626,0.0,2
0,2,18637,0.0,4
0,2,18713,0.0,4
0,2,18933,0.0,10
0,2,19368,0.0,14
0,2,19398,0.0,12
0,2,19403,0.0,6
0,2,19482,0.0,6
0,2,19495,0.0,2
0,2,19623,0.0,4
0,2,19671,0.0,2
0,2,19679,0.0,6
0,2,20101,0.0,8
0,2,20125,0.0,8
0,2,20132,0.0,6
0,2,20205,0.0,6
0,2,20420,0.0,10
0,2,20607,0.0,10
0,2,20642,0.0,12
0,2,20840,0.0,12
0,2,20889,0.0,12
0,2,20891,0.0,6
0,2,20903,0.0,8
0,2,20940,0.0,10
0,2,21141,0.0,4
0,2,21379,0.0,10
0,2,21458,0.0,12
0,2,21504,0.0,8
0,2,21784,0.0,4
0,2,21802,0.0,10
0,2,21835,0.0,6
0,2,21936,0.0,12
0,2,21973,0.0,10
0,2,22276,0.0,4
0,2,22335,0.0,4
0,2,22481,0.0,6
0,2,22564,0.0,6
0,2,22773,0.0,6
0,2,22787,0.0,2
0,2,22824,0.0,2
0,2,22942,0.0,10
0,2,23171,0.0,14
0,2,23390,0.0,10
0,2,23435,0.0,8
0,2,23479,0.0,2
0,2,23634,0.0,14
0,2,23713,0.0,12
0,2,23787,0.0,14
0,2,23999,0.0,8
0,2,24073,0.0,4
0,2,24101,0.0,2
0,2,24224,0.0,6
0,2,24238,0.0,8
0,2,24525,0.0,4
0,2,24652,0.0,6
0,2,24681,0.0,6
0,2,24825,0.0,12
0,2,25089,0.0,6
0,2,25182,0.0,4
0,2,25201,0.0,2
0,2,25322,0.0,4
0,2,25506,0.0,10
0,2,25528,0.0,8
0,2,25630,0.0,8
0,2,26131,0.0,2
0,2,26198,0.0,6
0,2,26359,0.0,12
0,2,26386,0.0,10
0,2,26673,0.0,6
0,2,26986,0.0,14
0,2,27219,0.0,10
0,2,27317,0.0,12
0,2,27417,0.0,18
0,2,27624,0.0,10
0,2,27639,0.0,6
0,2,27701,0.0,2
0,2,27718,0.0,4
0,2,27771,0.0,10
0,2,27869,0.0,8
0,2,27947,0.0,6
0,2,27950,0.0,4
0,2,28066,0.0,2
0,2,28281,0.0,12
0,2,28293,0.0,10
0,2,28298,0.0,14
0,2,28444,0.0,10
0,2,28457,0.0,14
0,2,28589,0.0,22
0,2,28692,0.0,14
0,2,28746,0.0,8
0,2,28764,0.0,14
0,2,28894,0.0,12
0,2,29036,0.0,6
0,2,29097,0.0,8
0,2,29202,0.0,6
0,2,29240,0.0,8
0,2,29277,0.0,10
0,2,29497,0.0,2
0,2,29758,0.0,4
0,2,29821,0.0,2
0,2,29947,0.0,2
0,2,30064,0.0,16
0,2,30182,0.0,2
0,2,30291,0.0,6
0,2,30311,0.0,10
0,2,30426,0.0,6
0,2,30460,0.0,10
0,2,30531,0.0,4
0,2,30586,0.0,4
0,2,30673,0.0,8
0,2,30678,0.0,12
0,2,30918,0.0,6
0,2,30935,0.0,8
0,2,30976,0.0,4
0,2,31093,0.0,6
0,2,31124,0.0,10
0,2,31131,0.0,4
0,2,31314,0.0,4
0,2,31519,0.0,6
0,2,31532,0.0,6
0,2,31557,0.0,6
0,2,31874,0.0,10
0,2,31946,0.0,6
0,2,32049,0.0,2
0,2,32094,0.0,4
0,2,32275,0.0,4
0,2,32370,0.0,8
0,2,32745,0.0,16
0,3,5,0.0,8
0,3,30,0.0,6
0,3,59,0.0,6
0,3,69,0.0,12
0,3,72,0.0,12
0,3,80,0.0,4
0,3,117,0.0,8
0,3,171,0.0,2
0,3,174,0.0,14
0,3,187,0.0,2
0,3,199,0.0,4
0,3,228,0.0,4
0,3,232,0.0,8
0,3,282,0.0,6
0,3,307,0.0,12
0,3,340,0.0,10
0,3,357,0.0,16
0,3,358,0.0,6
0,3,365,0.0,10
0,3,385,0.0,24
0,3,393,0.0,8
0,3,400,0.0,18
0,3,444,0.0,8
0,3,449,0.0,6
0,3,451,0.0,4
0,3,485,0.0,14
0,3,492,0.0,4
0,3,501,0.0,14
0,3,543,0.0,12
0,3,557,0.0,12
0,3,566,0.0,14
0,3,605,0.0,6
0,3,651,0.0,4
0,3,654,0.0,10
0,3,713,0.0,10
0,3,757,0.0,18
0,3,770,0.0,12
0,3,779,0.0,14
0,3,798,0.0,22
0,3,863,0.0,8
0,3,907,0.0,12
0,3,928,0.0,24
0,3,1024,0.0,2
0,3,1029,0.0,8
0,3,1066,0.0,8
0,3,1081,0.0,10
0,3,1098,0.0,18
0,3,1151,0.0,6
0,3,1159,0.0,16
0,3,1212,0.0,10
0,3,1218,0.0,8
0,3,1226,0.0,12
0,3,1258,0.0,6
0,3,1276,0.0,10
0,3,1306,0.0,4
0,3,1328,0.0,6
0,3,1377,0.0,38
0,3,1392,0.0,4
0,3,1447,0.0,16
0,3,1467,0.0,10
0,3,1637,0.0,8
0,3,1727,0.0,14
0,3,1732,0.0,18
0,3,1733,0.0,24
0,3,1746,0.0,8
0,3,1768,0.0,14
0,3,1793,0.0,10
0,3,1894,0.0,10
0,3,1917,0.0,8
0,3,1945,0.0,4
0,3,2094,0.0,6
0,3,2098,0.0,20
0,3,2242,0.0,10
0,3,2250,0.0,14
0,3,2255,0.0,8
0,3,2268,0.0,10
0,3,2289,0.0,2
0,3,2309,0.0,18
0,3,2328,0.0,10
0,3,2516,0.0,12
0,3,2587,0.0,12
0,3,2589,0.0,12
0,3,2611,0.0,8
0,3,2672,0.0,2
0,3,2682,0.0,12
0,3,2725,0.0,12
0,3,2729,0.0,6
0,3,2752,0.0,26
0,3,2848,0.0,4
0,3,2896,0.0,6
0,3,2929,0.0,8
0,3,2954,0.0,4
0,3,3165,0.0,12
0,3,3173,0.0,14
0,3,3183,0.0,8
0,3,3191,0.0,16
0,3,3195,0.0,12
0,3,3213,0.0,22
0,3,3214,0.0,14
0,3,3266,0.0,10
0,3,3291,0.0,18
0,3,3298,0.0,8
0,3,3324,0.0,12
0,3,3448,0.0,20
0,3,3475,0.0,12
0,3,3493,0.0,6
0,3,3508,0.0,12
0,3,3593,0.0,6
0,3,3650,0.0,10
0,3,3743,0.0,6
0,3,3756,0.0,20
0,3,3803,0.0,2
0,3,3823,0.0,4
0,3,3925,0.0,20
0,3,3984,0.0,4
0,3,3993,0.0,4
0,3,4034,0.0,12
0,3,4046,0.0,12
0,3,4099,0.0,18
0,3,4117,0.0,6
0,3,4129,0.0,10
0,3,4144,0.0,28
0,3,4405,0.0,22
0,3,4436,0.0,12
0,3,4470,0.0,16
0,3,4607,0.0,14
0,3,4659,0.0,2
0,3,4678,0.0,6
0,3,4733,0.0,12
0,3,5008,0.0,24
0,3,5025,0.0,10
0,3,5031,0.0,4
0,3,5048,0.0,20
0,3,5051,0.0,14
0,3,5108,0.0,12
0,3,5222,0.0,8
0,3,5285,0.0,8
0,3,5374,0.0,6
0,3,5493,0.0,8
0,3,5531,0.0,12
0,3,5556,0.0,16
0,3,5620,0.0,8
0,3,5689,0.0,20
0,3,5693,0.0,8
0,3,5743,0.0,16
0,3,5878,0.0,18
0,3,5956,0.0,18
0,3,5972,0.0,10
0,3,5997,0.0,20
0,3,6047,0.0,12
0,3,6131,0.0,6
0,3,6170,0.0,6
0,3,6206,0.0,4
0,3,6272,0.0,2
0,3,6285,0.0,14
0,3,6300,0.0,8
0,3,6355,0.0,6
0,3,6452,0.0,20
0,3,6490,0.0,22
0,3,6500,0.0,14
0,3,6593,0.0,22
0,3,6668,0.0,8
0,3,6792,0.0,14
0,3,6820,0.0,12
0,3,6829,0.0,14
0,3,6854,0.0,10
0,3,6857,0.0,24
0,3,6876,0.0,20
0,3,6913,0.0,18
0,3,6925,0.0,20
0,3,6967,0.0,12
0,3,7059,0.0,10
0,3,7070,0.0,10
0,3,7073,0.0,12
0,3,7114,0.0,12
0,3,7274,0.0,12
0,3,7283,0.0,22
0,3,7319,0.0,4
0,3,7374,0.0,8
0,3,7455,0.0,10
0,3,7468,0.0,10
0,3,7484,0.0,16
0,3,7506,0.0,8
0,3,7523,0.0,10
0,3,7592,0.0,24
0,3,7668,0.0,18
0,3,7773,0.0,12
0,3,7889,0.0,6
0,3,7975,0.0,18
0,3,8012,0.0,6
0,3,8099,0.0,20
0,3,8162,0.0,22
0,3,8669,0.0,16
0,3,8757,0.0,12
0,3,8909,0.0,12
0,3,9009,0.0,10
0,3,9042,0.0,22
0,3,9113,0.0,20
0,3,9299,0.0,16
0,3,9406,0.0,4
0,3,9607,0.0,14
0,3,10052,0.0,22
0,3,10156,0.0,14
0,3,10231,0.0,18
0,3,10267,0.0,18
0,3,10477,0.0,20
0,3,10492,0.0,10
0,3,10577,0.0,18
0,3,10603,0.0,12
0,3,10639,0.0,6
0,3,10703,0.0,22
0,3,10752,0.0,8
0,3,10765,0.0,14
0,3,10819,0.0,22
0,3,10888,0.0,18
0,3,11137,0.0,18
0,3,11205,0.0,8
0,3,11272,0.0,22
0,3,11273,0.0,10
0,3,11340,0.0,18
0,3,11494,0.0,18
0,3,11504,0.0,10
0,3,11565,0.0,12
0,3,11709,0.0,22
0,3,11952,0.0,6
0,3,11961,0.0,16
0,3,11962,0.0,12
0,3,11981,0.0,14
0,3,12272,0.0,20
0,3,12311,0.0,16
0,3,12372,0.0,16
0,3,12584,0.0,18
0,3,12620,0.0,14
0,3,12684,0.0,20
0,3,12697,0.0,12
0,3,13082,0.0,18
0,3,13228,0.0,22
0,3,13233,0.0,18
0,3,13307,0.0,18
0,3,13326,0.0,14
0,3,13575,0.0,14
0,3,13627,0.0,22
0,3,13649,0.0,24
0,3,13704,0.0,14
0,3,13706,0.0,14
0,3,13868,0.0,22
0,3,13905,0.0,20
0,3,14233,0.0,12
0,3,14372,0.0,18
0,3,14501,0.0,16
0,3,14575,0.0,18
0,3,14590,0.0,22
0,3,14659,0.0,16
0,3,14668,0.0,8
0,3,14732,0.0,22
0,3,14764,0.0,26
0,3,14825,0.0,14
0,3,14932,0.0,20
0,3,14961,0.0,20
0,3,15176,0.0,14
0,3,15537,0.0,24
0,3,15619,0.0,16
0,3,15873,0.0,12
0,3,15880,0.0,14
0,3,15918,0.0,26
0,3,15926,0.0,16
0,3,15976,0.0,14
0,3,15997,0.0,16
0,3,16003,0.0,18
0,3,16120,0.0,18
0,3,16139,0.0,26
0,3,16210,0.0,14
0,3,16229,0.0,38
0,3,16390,0.0,12
0,3,16469,0.0,8
0,3,16470,0.0,6
0,3,16517,0.0,4
0,3,16754,0.0,2
0,3,17062,0.0,8
0,3,17300,0.0,10
0,3,17390,0.0,6
0,3,17745,0.0,10
0,3,17836,0.0,6
0,3,17881,0.0,10
0,3,17938,0.0,2
0,3,18002,0.0,12
0,3,18042,0.0,10
0,3,18076,0.0,8
0,3,18315,0.0,6
0,3,18368,0.0,4
0,3,18420,0.0,6
0,3,18550,0.0,6
0,3,18626,0.0,14
0,3,18637,0.0,12
0,3,18713,0.0,12
0,3,18933,0.0,8
0,3,19368,0.0,2
0,3,19398,0.0,6
0,3,19495,0.0,6
0,3,19623,0.0,12
0,3,19679,0.0,10
0,3,20101,0.0,10
0,3,20125,0.0,4
0,3,20132,0.0,8
0,3,20205,0.0,6
0,3,20420,0.0,6
0,3,20607,0.0,10
0,3,20840,0.0,6
0,3,20889,0.0,6
0,3,20891,0.0,2
0,3,20903,0.0,4
0,3,20940,0.0,10
0,3,21141,0.0,4
0,3,21379,0.0,6
0,3,21458,0.0,6
0,3,21504,0.0,6
0,3,21784,0.0,12
0,3,21802,0.0,18
0,3,21835,0.0,16
0,3,21936,0.0,12
0,3,21973,0.0,10
0,3,22276,0.0,8
0,3,22335,0.0,20
0,3,22481,0.0,10
0,3,22773,0.0,8
0,3,22787,0.0,6
0,3,22824,0.0,8
0,3,22942,0.0,8
0,3,23171,0.0,10
0,3,23390,0.0,8
0,3,23435,0.0,8
0,3,23479,0.0,8
0,3,23634,0.0,8
0,3,23999,0.0,14
0,3,24238,0.0,10
0,3,24525,0.0,2
0,3,24652,0.0,12
0,3,24681,0.0,12
0,3,24825,0.0,10
0,3,25089,0.0,16
0,3,25182,0.0,10
0,3,25201,0.0,16
0,3,25322,0.0,10
0,3,25421,0.0,2
0,3,25466,0.0,16
0,3,25501,0.0,10
0,3,25506,0.0,6
0,3,25528,0.0,8
0,3,25630,0.0,8
0,3,26131,0.0,8
0,3,26198,0.0,4
0,3,26673,0.0,14
0,3,27317,0.0,2
0,3,27417,0.0,6
0,3,27624,0.0,2
0,3,27639,0.0,8
0,3,27701,0.0,8
0,3,27718,0.0,8
0,3,27869,0.0,8
0,3,27942,0.0,4
0,3,27947,0.0,2
0,3,28066,0.0,4
0,3,28281,0.0,4
0,3,28293,0.0,6
0,3,28444,0.0,2
0,3,28457,0.0,8
0,3,28692,0.0,10
0,3,28746,0.0,6
0,3,28764,0.0,6
0,3,28894,0.0,4
0,3,29036,0.0,2
0,3,29097,0.0,4
0,3,29202,0.0,10
0,3,29240,0.0,8
0,3,29277,0.0,6
0,3,29497,0.0,4
0,3,29758,0.0,12
0,3,29821,0.0,12
0,3,29947,0.0,8
0,3,30025,0.0,12
0,3,30064,0.0,4
0,3,30182,0.0,6
0,3,30311,0.0,18
0,3,30426,0.0,8
0,3,30460,0.0,16
0,3,30586,0.0,6
0,3,30673,0.0,20
0,3,30678,0.0,8
0,3,30976,0.0,4
0,3,31093,0.0,12
0,3,31519,0.0,6
0,3,31532,0.0,6
0,3,31557,0.0,14
0,3,31874,0.0,10
0,3,31946,0.0,8
0,3,32049,0.0,2
0,3,32094,0.0,6
0,3,32275,0.0,6
0,3,32370,0.0,6
0,4,4,0.0,8
0,4,5,0.0,16
0,4,30,0.0,8
0,4,59,0.0,6
0,4,69,0.0,12
0,4,72,0.0,4
0,4,80,0.0,10
0,4,117,0.0,6
0,4,171,0.0,10
0,4,174,0.0,12
0,4,187,0.0,4
0,4,199,0.0,8
0,4,228,0.0,6
0,4,232,0.0,12
0,4,282,0.0,14
0,4,307,0.0,12
0,4,340,0.0,12
0,4,357,0.0,16
0,4,358,0.0,8
0,4,365,0.0,12
0,4,385,0.0,22
0,4,393,0.0,4
0,4,400,0.0,10
0,4,444,0.0,10
0,4,449,0.0,10
0,4,451,0.0,10
0,4,485,0.0,10
0,4,492,0.0,4
0,4,501,0.0,10
0,4,543,0.0,4
0,4,557,0.0,4
0,4,605,0.0,6
0,4,651,0.0,6
0,4,654,0.0,2
0,4,713,0.0,16
0,4,757,0.0,20
0,4,770,0.0,8
0,4,779,0.0,26
0,4,798,0.0,18
0,4,863,0.0,12
0,4,907,0.0,12
0,4,928,0.0,14
0,4,985,0.0,6
0,4,1024,0.0,12
0,4,1029,0.0,12
0,4,1066,0.0,8
0,4,1081,0.0,4
0,4,1098,0.0,10
0,4,1151,0.0,4
0,4,1159,0.0,6
0,4,1212,0.0,8
0,4,1226,0.0,10
0,4,1229,0.0,8
0,4,1258,0.0,10
0,4,1269,0.0,26
0,4,1276,0.0,10
0,4,1306,0.0,2
0,4,1328,0.0,26
0,4,1377,0.0,18
0,4,1392,0.0,12
0,4,1410,0.0,18
0,4,1447,0.0,8
0,4,1467,0.0,8
0,4,1637,0.0,2
0,4,1727,0.0,10
0,4,1732,0.0,4
0,4,1733,0.0,20
0,4,1746,0.0,10
0,4,1768,0.0,20
0,4,1793,0.0,10
0,4,1886,0.0,2
0,4,1894,0.0,8
0,4,1917,0.0,2
0,4,1932,0.0,6
0,4,1933,0.0,6
0,4,1945,0.0,8
0,4,2032,0.0,20
0,4,2094,0.0,12
0,4,2098,0.0,16
0,4,2144,0.0,14
0,4,2242,0.0,14
0,4,2250,0.0,12
0,4,2255,0.0,18
0,4,2268,0.0,20
0,4,2289,0.0,10
0,4,2309,0.0,16
0,4,2328,0.0,4
0,4,2516,0.0,26
0,4,2580,0.0,8
0,4,2587,0.0,16
0,4,2589,0.0,12
0,4,2611,0.0,4
0,4,2672,0.0,14
0,4,2682,0.0,8
0,4,2725,0.0,8
0,4,2729,0.0,8
0,4,2752,0.0,14
0,4,2848,0.0,6
0,4,2896,0.0,6
0,4,2929,0.0,10
0,4,2954,0.0,10
0,4,2973,0.0,14
0,4,3165,0.0,16
0,4,3173,0.0,30
0,4,3188,0.0,6
0,4,3191,0.0,16
0,4,3195,0.0,18
0,4,3213,0.0,22
0,4,3214,0.0,18
0,4,3266,0.0,6
0,4,3291,0.0,22
0,4,3298,0.0,12
0,4,3324,0.0,24
0,4,3364,0.0,10
0,4,3373,0.0,12
0,4,3402,0.0,12
0,4,3448,0.0,14
0,4,3475,0.0,20
0,4,3493,0.0,12
0,4,3508,0.0,14
0,4,3537,0.0,6
0,4,3593,0.0,18
0,4,3650,0.0,4
0,4,3743,0.0,6
0,4,3756,0.0,18
0,4,3786,0.0,4
0,4,3803,0.0,6
0,4,3816,0.0,2
0,4,3823,0.0,8
0,4,3891,0.0,10
0,4,3914,0.0,8
0,4,3925,0.0,16
0,4,3984,0.0,4
0,4,3993,0.0,8
0,4,4034,0.0,8
0,4,4046,0.0,4
0,4,4099,0.0,10
0,4,4117,0.0,12
0,4,4129,0.0,12
0,4,4144,0.0,18
0,4,4405,0.0,16
0,4,4436,0.0,14
0,4,4470,0.0,4
0,4,4607,0.0,16
0,4,4659,0.0,8
0,4,4715,0.0,22
0,4,4733,0.0,10
0,4,4797,0.0,16
0,4,5008,0.0,20
0,4,5025,0.0,10
0,4,5031,0.0,12
0,4,5048,0.0,14
0,4,5051,0.0,16
0,4,5108,0.0,14
0,4,5222,0.0,6
0,4,5285,0.0,6
0,4,5374,0.0,16
0,4,5493,0.0,8
0,4,5531,0.0,10
0,4,5556,0.0,10
0,4,5620,0.0,10
0,4,5689,0.0,24
0,4,5693,0.0,10
0,4,5743,0.0,8
0,4,5878,0.0,16
0,4,5928,0.0,8
0,4,5956,0.0,12
0,4,5972,0.0,20
0,4,5997,0.0,24
0,4,6034,0.0,16
0,4,6047,0.0,10
0,4,6131,0.0,8
0,4,6170,0.0,8
0,4,6206,0.0,14
0,4,6215,0.0,14
0,4,6272,0.0,10
0,4,6285,0.0,22
0,4,6300,0.0,12
0,4,6355,0.0,4
0,4,6375,0.0,4
0,4,6452,0.0,14
0,4,6490,0.0,20
0,4,6500,0.0,12
0,4,6593,0.0,12
0,4,6668,0.0,4
0,4,6792,0.0,12
0,4,6820,0.0,26
0,4,6854,0.0,14
0,4,6857,0.0,12
0,4,6876,0.0,20
0,4,6913,0.0,12
0,4,6925,0.0,8
0,4,6967,0.0,8
0,4,7059,0.0,22
0,4,7070,0.0,10
0,4,7073,0.0,6
0,4,7114,0.0,16
0,4,7274,0.0,8
0,4,7283,0.0,12
0,4,7374,0.0,10
0,4,7468,0.0,12
0,4,7484,0.0,10
0,4,7506,0.0,2
0,4,7523,0.0,18
0,4,7592,0.0,18
0,4,7668,0.0,10
0,4,7773,0.0,2
0,4,7889,0.0,10
0,4,7975,0.0,16
0,4,8012,0.0,12
0,4,8099,0.0,18
0,4,8162,0.0,20
0,4,8186,0.0,12
0,4,8669,0.0,22
0,4,8757,0.0,8
0,4,8909,0.0,26
0,4,8959,0.0,12
0,4,9009,0.0,14
0,4,9042,0.0,18
0,4,9113,0.0,16
0,4,9185,0.0,22
0,4,9248,0.0,22
0,4,9299,0.0,32
0,4,9406,0.0,18
0,4,9607,0.0,14
0,4,9699,0.0,8
0,4,9990,0.0,28
0,4,10052,0.0,20
0,4,10156,0.0,8
0,4,10231,0.0,20
0,4,10267,0.0,14
0,4,10477,0.0,24
0,4,10492,0.0,12
0,4,10577,0.0,26
0,4,10603,0.0,14
0,4,10639,0.0,16
0,4,10703,0.0,16
0,4,10752,0.0,20
0,4,10765,0.0,18
0,4,10819,0.0,14
0,4,10888,0.0,22
0,4,10964,0.0,10
0,4,10996,0.0,20
0,4,11137,0.0,24
0,4,11205,0.0,16
0,4,11272,0.0,20
0,4,11273,0.0,20
0,4,11340,0.0,24
0,4,11494,0.0,18
0,4,11504,0.0,16
0,4,11565,0.0,10
0,4,11709,0.0,6
0,4,11722,0.0,10
0,4,11952,0.0,14
0,4,11961,0.0,8
0,4,11962,0.0,14
0,4,11981,0.0,24
0,4,12272,0.0,18
0,4,12311,0.0,6
0,4,12372,0.0,14
0,4,12566,0.0,12
0,4,12584,0.0,12
0,4,12620,0.0,12
0,4,12684,0.0,22
0,4,12697,0.0,12
0,4,13082,0.0,20
0,4,13228,0.0,16
0,4,13233,0.0,12
0,4,13307,0.0,14
0,4,13326,0.0,20
0,4,13575,0.0,12
0,4,13627,0.0,24
0,4,13649,0.0,10
0,4,13704,0.0,18
0,4,13706,0.0,12
0,4,13868,0.0,24
0,4,13905,0.0,14
0,4,14233,0.0,8
0,4,14372,0.0,16
0,4,14501,0.0,16
0,4,14575,0.0,16
0,4,14590,0.0,14
0,4,14659,0.0,14
0,4,14668,0.0,22
0,4,14732,0.0,16
0,4,14764,0.0,24
0,4,14790,0.0,24
0,4,14825,0.0,20
0,4,14932,0.0,28
0,4,14961,0.0,10
0,4,15176,0.0,18
0,4,15537,0.0,14
0,4,15619,0.0,30
0,4,15873,0.0,20
0,4,15880,0.0,14
0,4,15918,0.0,14
0,4,15926,0.0,6
0,4,15976,0.0,26
0,4,15997,0.0,14
0,4,16003,0.0,4
0,4,16120,0.0,18
0,4,16139,0.0,22
0,4,16210,0.0,6
0,4,16229,0.0,24
0,4,16358,0.0,14
0,4,16390,0.0,10
0,4,16469,0.0,10
0,4,16470,0.0,10
0,4,16517,0.0,16
0,4,16754,0.0,8
0,4,17062,0.0,6
0,4,17300,0.0,10
0,4,17390,0.0,14
0,4,17745,0.0,6
0,4,17836,0.0,6
0,4,17881,0.0,8
0,4,17938,0.0,8
0,4,18002,0.0,6
0,4,18042,0.0,4
0,4,18076,0.0,2
0,4,18315,0.0,6
0,4,18420,0.0,12
0,4,18550,0.0,12
0,4,18559,0.0,4
0,4,18626,0.0,4
0,4,18637,0.0,8
0,4,18713,0.0,4
0,4,18933,0.0,2
0,4,19368,0.0,6
0,4,19398,0.0,8
0,4,19623,0.0,4
0,4,19671,0.0,6
0,4,19679,0.0,12
0,4,20101,0.0,6
0,4,20125,0.0,6
0,4,20132,0.0,6
0,4,20205,0.0,6
0,4,20420,0.0,8
0,4,20607,0.0,20
0,4,20642,0.0,12
0,4,20840,0.0,12
0,4,20889,0.0,18
0,4,20891,0.0,12
0,4,20903,0.0,20
0,4,20940,0.0,22
0,4,21141,0.0,14
0,4,21379,0.0,12
0,4,21458,0.0,10
0,4,21504,0.0,10
0,4,21784,0.0,8
0,4,21802,0.0,6
0,4,21835,0.0,6
0,4,21936,0.0,4
0,4,21973,0.0,4
0,4,22276,0.0,14
0,4,22335,0.0,12
0,4,22481,0.0,10
0,4,22564,0.0,10
0,4,22773,0.0,4
0,4,22787,0.0,4
0,4,22824,0.0,10
0,4,22942,0.0,2
0,4,23171,0.0,2
0,4,23390,0.0,8
0,4,23435,0.0,4
0,4,23479,0.0,4
0,4,23634,0.0,4
0,4,23713,0.0,2
0,4,23787,0.0,10
0,4,23999,0.0,10
0,4,24224,0.0,2
0,4,24238,0.0,8
0,4,24525,0.0,8
0,4,24652,0.0,8
0,4,24681,0.0,6
0,4,24825,0.0,8
0,4,25089,0.0,2
0,4,25182,0.0,12
0,4,25201,0.0,10
0,4,25322,0.0,4
0,4,25421,0.0,10
0,4,25466,0.0,6
0,4,25501,0.0,16
0,4,25506,0.0,12
0,4,25528,0.0,8
0,4,25630,0.0,12
0,4,26131,0.0,8
0,4,26198,0.0,14
0,4,26386,0.0,12
0,4,26673,0.0,12
0,4,26986,0.0,8
0,4,27219,0.0,6
0,4,27317,0.0,2
